SERIES,NMFS_POPID,Region,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD
LCchinook2020,5,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Clatskanie River,Clatskanie R.,1.1.5,CHINOOK SALMON,FALL,Clatskanie River,2015,76.0,0.09,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,5,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Clatskanie River,Clatskanie R.,1.1.5,CHINOOK SALMON,FALL,Clatskanie River,2016,76.0,0.06,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,5,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Clatskanie River,Clatskanie R.,1.1.5,CHINOOK SALMON,FALL,Clatskanie River,2017,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,5,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Clatskanie River,Clatskanie R.,1.1.5,CHINOOK SALMON,FALL,Clatskanie River,2003,475.0,0.1,-99.0,-99.0,0.211,0.54,0.25,0.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2010,584.0,0.707,-99.0,-99.0,0.256,0.614,0.128,0.002,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2018,244.0,0.884,-99.0,-99.0,0.249,0.702,0.048,0.001,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2012,526.0,0.882,-99.0,-99.0,0.305,0.454,0.238,0.003,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2013,2322.0,0.675,-99.0,-99.0,0.236,0.756,0.008,0.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2014,830.0,0.957,-99.0,-99.0,0.233,0.641,0.126,0.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1964,364.0,-99.0,-99.0,-99.0,0.571,0.341,0.088,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1965,75.0,-99.0,-99.0,-99.0,0.187,0.773,0.04,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1966,108.0,-99.0,-99.0,-99.0,0.537,0.38,0.083,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1967,100.0,-99.0,-99.0,-99.0,0.27,0.68,0.05,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1968,132.0,-99.0,-99.0,-99.0,0.394,0.462,0.144,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1969,86.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1970,72.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1971,933.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1972,830.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1973,242.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1974,156.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1975,296.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1976,528.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1977,337.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1978,243.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1979,344.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1980,180.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1981,116.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1982,146.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1983,122.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1984,683.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1985,491.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1986,396.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1987,386.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1988,1890.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1989,2549.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1990,812.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1991,340.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1992,1247.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1993,890.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1994,1695.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1995,1368.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1996,2305.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1997,689.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1998,491.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,1999,299.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2000,290.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2001,802.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2002,877.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2003,1106.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2004,1503.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2005,853.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2006,566.0,-99.0,-99.0,-99.0,0.08,0.62,0.28,0.009,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2007,251.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2008,424.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2009,783.0,-99.0,-99.0,-99.0,0.21,0.76,0.02,-99.0,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2015,1391.0,0.977,-99.0,-99.0,0.272,0.62,0.107,0.001,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2016,439.0,0.936,-99.0,-99.0,0.183,0.581,0.233,0.003,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2017,841.0,0.857,-99.0,-99.0,0.215,0.682,0.101,0.001,-99.0,Survey
LCchinook2020,6,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Coweeman Fall (Tule) Chinook,Coweeman R.,2.1.1.1,CHINOOK SALMON,FALL,Coweeman River,2011,707.0,0.881,-99.0,-99.0,0.168,0.779,0.045,0.008,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1986,1064.0,-99.0,-99.0,-99.0,0.478,0.497,0.024,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1985,5919.0,-99.0,-99.0,-99.0,0.511,0.437,0.052,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1988,2411.0,-99.0,-99.0,-99.0,0.041,0.942,0.018,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1989,1093.0,-99.0,-99.0,-99.0,0.189,0.586,0.225,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1990,587.0,-99.0,-99.0,-99.0,0.189,0.761,0.049,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2000,146.0,-99.0,-99.0,-99.0,0.342,0.575,0.082,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2001,2806.0,-99.0,-99.0,-99.0,0.795,0.188,0.013,0.004,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2002,7893.0,-99.0,-99.0,-99.0,0.398,0.593,0.009,0.001,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2003,7348.0,-99.0,-99.0,-99.0,0.291,0.655,0.053,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2004,6880.0,-99.0,-99.0,-99.0,0.157,0.8,0.043,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2005,2699.0,-99.0,-99.0,-99.0,0.229,0.517,0.254,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2006,324.0,-99.0,-99.0,-99.0,0.262,0.66,0.077,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2007,168.0,-99.0,-99.0,-99.0,0.518,0.452,0.03,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2008,1320.0,-99.0,-99.0,-99.0,0.871,0.127,0.002,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2018,77.0,0.643,-99.0,-99.0,0.488,0.419,0.082,0.01,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1991,445.0,-99.0,-99.0,-99.0,0.843,0.126,0.031,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1992,392.0,-99.0,-99.0,-99.0,0.168,0.832,-99.0,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1993,408.0,-99.0,-99.0,-99.0,0.277,0.696,0.027,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1994,1004.0,-99.0,-99.0,-99.0,0.84,0.155,0.005,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1995,316.0,-99.0,-99.0,-99.0,0.304,0.585,0.111,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1996,547.0,-99.0,-99.0,-99.0,0.514,0.47,0.016,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1997,2137.0,-99.0,-99.0,-99.0,0.299,0.625,0.076,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1998,358.0,-99.0,-99.0,-99.0,0.427,0.422,0.154,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,1999,957.0,-99.0,-99.0,-99.0,0.586,0.37,0.038,0.007,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2009,1467.0,-99.0,-99.0,-99.0,0.45,0.55,-99.0,-99.0,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2010,1260.0,0.108,-99.0,-99.0,0.562,0.343,0.088,0.007,-99.0,Survey
LCchinook2020,7,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,CHINOOK SALMON,FALL,Elochoman River,2011,1083.0,0.058,-99.0,-99.0,0.254,0.651,0.079,0.016,-99.0,Survey
